Id;Idade;Sexo;Estado Civil;Sinistros;Prêmio;Categoria;Desconto
7456;59;M;casado;3;1039.7052697968618;Sênior;1039.7052697968618
7457;95;M;solteiro;6;1303.3764919041732;Sênior;1303.3764919041732
7458;89;M;divorciado;5;718.5074348474267;Sênior;718.5074348474267
7459;100;F;viuvo;5;1054.2695753131381;Sênior;1054.2695753131381
7460;100;F;divorciado;2;674.5927289548215;Sênior;674.5927289548215
7461;85;M;solteiro;0;1068.7893354400167;Sênior;961.9104018960151
7462;45;M;viuvo;7;931.3120996309831;Adulto;931.3120996309831
7463;107;F;solteiro;5;1060.7160216259485;Sênior;1060.7160216259485
7464;87;M;viuvo;1;1032.6843850350883;Sênior;1032.6843850350883
7465;92;F;divorciado;0;1173.0487180302127;Sênior;1055.7438462271914
7466;82;F;divorciado;5;894.5933716196621;Sênior;894.5933716196621
7467;25;F;viuvo;4;943.1254912330469;Jovem;943.1254912330469
7468;36;M;casado;6;626.967019814316;Adulto;626.967019814316
7469;36;M;divorciado;5;810.9455570223611;Adulto;810.9455570223611
7470;74;F;casado;7;1168.7751964079225;Sênior;1168.7751964079225
7471;59;F;viuvo;5;1242.120967182453;Sênior;1242.120967182453
7472;95;F;viuvo;7;1112.8798606007233;Sênior;1112.8798606007233
7473;54;M;solteiro;4;934.2949016815412;Sênior;934.2949016815412
7474;92;F;divorciado;2;1457.878068744876;Sênior;1457.878068744876
7475;47;F;viuvo;7;1495.842032102336;Sênior;1495.842032102336
7476;72;M;viuvo;3;372.98550900487396;Sênior;372.98550900487396
7477;19;F;divorciado;6;1076.5151153435365;Jovem;1076.5151153435365
7478;78;F;casado;0;1002.0198156036768;Sênior;901.8178340433091
7479;101;F;viuvo;6;1276.689114202121;Sênior;1276.689114202121
7480;37;M;viuvo;3;1361.0424332344676;Adulto;1361.0424332344676
7481;52;F;divorciado;0;1121.8429880645895;Sênior;1009.6586892581305
7482;77;M;casado;0;1056.6763098982385;Sênior;951.0086789084147
7483;94;M;casado;5;806.2223199985638;Sênior;806.2223199985638
7484;32;M;divorciado;6;989.541394982205;Adulto;989.541394982205
7485;19;F;solteiro;5;1235.8971336025452;Jovem;1235.8971336025452
7486;79;F;casado;;1086.517033360593;Sênior;1086.517033360593
7487;25;M;viuvo;2;1201.9948556314303;Jovem;1201.9948556314303
7488;35;M;casado;4;758.3299421184961;Adulto;758.3299421184961
7489;86;F;casado;;546.7790799120017;Sênior;546.7790799120017
7490;47;F;casado;1;1133.4088854757733;Sênior;1133.4088854757733
7491;38;F;viuvo;3;1184.6717279397903;Adulto;1184.6717279397903
7492;31;M;divorciado;;1203.2950090565166;Adulto;1203.2950090565166
7493;61;F;divorciado;;922.749289539286;Sênior;922.749289539286
7494;52;F;divorciado;5;1239.935006728767;Sênior;1239.935006728767
7495;41;F;viuvo;5;1400.361422369;Adulto;1400.361422369
7496;43;F;divorciado;2;912.0829870237272;Adulto;912.0829870237272
7497;75;M;viuvo;4;1158.65412122116;Sênior;1158.65412122116
7498;103;F;divorciado;2;1153.0938621234602;Sênior;1153.0938621234602
7499;101;F;casado;3;1157.9151741153767;Sênior;1157.9151741153767
7500;93;M;casado;2;874.0406556450415;Sênior;874.0406556450415
7501;77;M;casado;1;820.7689215686112;Sênior;820.7689215686112
7502;60;F;casado;7;891.6396176738156;Sênior;891.6396176738156
7503;108;M;viuvo;;1257.4494818203766;Sênior;1257.4494818203766
7504;106;F;casado;4;1018.373966406794;Sênior;1018.373966406794
7505;94;M;casado;4;1299.998793769589;Sênior;1299.998793769589
7506;61;M;solteiro;2;1315.6193748261076;Sênior;1315.6193748261076
7507;39;M;viuvo;0;819.169578311109;Adulto;737.2526204799982
7508;38;M;divorciado;0;878.8312949341279;Adulto;790.9481654407151
7509;57;M;solteiro;3;922.693324947972;Sênior;922.693324947972
7510;23;F;solteiro;3;709.6230580311783;Jovem;709.6230580311783
7511;95;M;solteiro;4;803.245518511325;Sênior;803.245518511325
7512;79;M;divorciado;5;1166.7830442895406;Sênior;1166.7830442895406
7513;64;M;solteiro;;1123.9351357876596;Sênior;1123.9351357876596
7514;53;F;divorciado;3;1109.1567798679284;Sênior;1109.1567798679284
7515;31;F;solteiro;2;1357.862324317209;Adulto;1357.862324317209
7516;43;F;divorciado;1;1241.5445505510122;Adulto;1241.5445505510122
7517;37;F;divorciado;7;932.2001303281288;Adulto;932.2001303281288
7518;49;M;viuvo;5;794.7192279508008;Sênior;794.7192279508008
7519;48;F;solteiro;6;894.8677837485401;Sênior;894.8677837485401
7520;54;M;viuvo;;1127.842176775171;Sênior;1127.842176775171
7521;31;M;casado;7;912.3407121601181;Adulto;912.3407121601181
7522;57;F;casado;3;956.7836175973488;Sênior;956.7836175973488
7523;90;M;divorciado;6;1344.5442909361382;Sênior;1344.5442909361382
7524;18;M;casado;1;1074.7826415777686;Jovem;1074.7826415777686
7525;61;M;casado;1;1388.540497568875;Sênior;1388.540497568875
7526;54;M;solteiro;3;1210.458422366189;Sênior;1210.458422366189
7527;32;M;casado;0;831.1339622362797;Adulto;748.0205660126517
7528;51;M;viuvo;5;928.8559216788685;Sênior;928.8559216788685
7529;103;M;solteiro;7;793.7397633297458;Sênior;793.7397633297458
7530;69;F;viuvo;1;1002.2616591304874;Sênior;1002.2616591304874
7531;78;M;casado;1;866.7516472262034;Sênior;866.7516472262034
7532;62;M;viuvo;2;1238.7298233655506;Sênior;1238.7298233655506
7533;18;M;viuvo;;729.4084485467122;Jovem;729.4084485467122
7534;90;F;casado;7;854.2327144972342;Sênior;854.2327144972342
7535;108;F;viuvo;1;841.3687545136372;Sênior;841.3687545136372
7536;77;M;viuvo;4;1114.0743917915213;Sênior;1114.0743917915213
7537;44;F;casado;0;765.972481955107;Adulto;689.3752337595963
7538;85;M;divorciado;1;621.1203799214052;Sênior;621.1203799214052
7539;77;M;casado;0;1057.2492703444705;Sênior;951.5243433100235
7540;100;F;casado;7;1498.0084235827887;Sênior;1498.0084235827887
7541;81;M;solteiro;4;1292.4429168284482;Sênior;1292.4429168284482
7542;68;M;divorciado;2;1043.1048408765039;Sênior;1043.1048408765039
7543;54;M;divorciado;3;769.4637814361175;Sênior;769.4637814361175
7544;28;F;solteiro;;1248.7478001415377;Jovem;1248.7478001415377
7545;18;M;casado;1;845.7301599507266;Jovem;845.7301599507266
7546;92;F;solteiro;2;910.331601602145;Sênior;910.331601602145
7547;19;F;divorciado;3;952.5539265339424;Jovem;952.5539265339424
7548;86;F;viuvo;5;975.5201242598105;Sênior;975.5201242598105
7549;24;M;casado;1;845.0803416308386;Jovem;845.0803416308386
7550;32;F;divorciado;2;576.2807272590733;Adulto;576.2807272590733
7551;106;M;viuvo;3;972.1227387240067;Sênior;972.1227387240067
7552;91;F;viuvo;5;1170.8266115071988;Sênior;1170.8266115071988
7553;99;F;viuvo;2;400.18221713785863;Sênior;400.18221713785863
7554;50;M;solteiro;;464.3193553689782;Sênior;464.3193553689782
7555;62;F;divorciado;7;1104.8241650543666;Sênior;1104.8241650543666
7556;80;F;casado;2;786.5408586054986;Sênior;786.5408586054986
7557;37;M;casado;;809.8416606577231;Adulto;809.8416606577231
7558;38;M;solteiro;1;513.5208659836562;Adulto;513.5208659836562
7559;60;F;solteiro;3;1103.9033276963896;Sênior;1103.9033276963896
7560;29;M;viuvo;6;1070.855842629067;Jovem;1070.855842629067
7561;109;M;casado;2;1198.4151753417377;Sênior;1198.4151753417377
7562;77;M;divorciado;2;806.2221092646064;Sênior;806.2221092646064
7563;59;M;viuvo;5;797.2234864989039;Sênior;797.2234864989039
7564;52;M;casado;6;1504.1549471703183;Sênior;1504.1549471703183
7565;44;M;casado;3;1325.848351644598;Adulto;1325.848351644598
7566;83;M;viuvo;1;882.4430470043282;Sênior;882.4430470043282
7567;45;M;viuvo;0;1010.825408176758;Adulto;909.7428673590822
7568;54;F;divorciado;7;1016.2459501897494;Sênior;1016.2459501897494
7569;61;F;casado;5;1054.2745239373533;Sênior;1054.2745239373533
7570;75;F;divorciado;3;1111.3779899135318;Sênior;1111.3779899135318
7571;62;F;casado;0;886.8063231447416;Sênior;798.1256908302674
7572;20;F;divorciado;6;1027.0693348618577;Jovem;1027.0693348618577
7573;43;M;viuvo;3;891.554542432047;Adulto;891.554542432047
7574;102;F;casado;7;908.9162104313065;Sênior;908.9162104313065
7575;93;F;viuvo;0;1372.8893969233952;Sênior;1235.6004572310558
7576;31;M;solteiro;5;1051.1703947271244;Adulto;1051.1703947271244
7577;49;M;casado;3;878.4417112924507;Sênior;878.4417112924507
7578;75;F;divorciado;3;1233.6695399876785;Sênior;1233.6695399876785
7579;66;F;viuvo;7;1258.2377040584024;Sênior;1258.2377040584024
7580;30;M;divorciado;4;718.1522477418371;Jovem;718.1522477418371
7581;76;M;viuvo;1;1173.0260284524895;Sênior;1173.0260284524895
7582;35;F;divorciado;0;1291.5393125195283;Adulto;1162.3853812675754
7583;32;M;divorciado;4;889.0295078394253;Adulto;889.0295078394253
7584;52;M;solteiro;7;969.1892817604021;Sênior;969.1892817604021
7585;64;M;solteiro;3;960.4522125132312;Sênior;960.4522125132312
7586;33;M;viuvo;1;1015.8782426314114;Adulto;1015.8782426314114
7587;51;F;viuvo;2;948.1512621490909;Sênior;948.1512621490909
7588;77;M;solteiro;4;1132.7484110105413;Sênior;1132.7484110105413
7589;42;M;casado;6;832.1635492757327;Adulto;832.1635492757327
7590;77;M;casado;7;1170.3582848731007;Sênior;1170.3582848731007
7591;30;F;casado;0;1141.749844746636;Jovem;1084.6623525093041
7592;68;M;casado;0;1335.2106248148527;Sênior;1201.6895623333676
7593;27;F;viuvo;4;914.0832735756469;Jovem;914.0832735756469
7594;30;M;casado;5;1109.6241631012776;Jovem;1109.6241631012776
7595;90;F;viuvo;2;630.8248849332471;Sênior;630.8248849332471
7596;47;M;divorciado;2;1231.2175244750988;Sênior;1231.2175244750988
7597;109;M;solteiro;;1288.3190645511206;Sênior;1288.3190645511206
7598;106;M;casado;3;903.4687827160719;Sênior;903.4687827160719
7599;56;F;casado;;1415.834303223125;Sênior;1415.834303223125
7600;106;M;solteiro;;1251.3679488137207;Sênior;1251.3679488137207
7601;70;F;divorciado;0;937.5998796505842;Sênior;843.8398916855258
7602;43;M;solteiro;;817.7822939788662;Adulto;817.7822939788662
7603;93;M;solteiro;0;1152.406121070874;Sênior;1037.1655089637866
7604;59;M;solteiro;0;1228.2648098633315;Sênior;1105.4383288769984
7605;38;F;solteiro;6;727.0535080869405;Adulto;727.0535080869405
7606;29;M;divorciado;0;1154.900715827399;Jovem;1097.155680036029
7607;80;F;casado;1;967.1796362508643;Sênior;967.1796362508643
7608;101;F;casado;5;794.7886767601946;Sênior;794.7886767601946
7609;38;F;casado;;1185.1889023561055;Adulto;1185.1889023561055
7610;74;F;casado;4;1222.001896925425;Sênior;1222.001896925425
7611;88;F;divorciado;2;1079.0714758942486;Sênior;1079.0714758942486
7612;62;M;divorciado;5;746.4392907887035;Sênior;746.4392907887035
7613;24;F;viuvo;7;1051.2181422012645;Jovem;1051.2181422012645
7614;83;M;solteiro;7;982.1524900752318;Sênior;982.1524900752318
7615;80;M;divorciado;;924.1236402179205;Sênior;924.1236402179205
7616;18;F;solteiro;4;1135.014535265112;Jovem;1135.014535265112
7617;39;F;solteiro;2;1001.3703057477907;Adulto;1001.3703057477907
7618;25;F;solteiro;1;1072.70988258235;Jovem;1072.70988258235
7619;93;F;solteiro;3;1009.3537616119631;Sênior;1009.3537616119631
7620;36;M;solteiro;1;930.0316579295129;Adulto;930.0316579295129
7621;18;M;casado;2;1174.4929404958941;Jovem;1174.4929404958941
7622;89;F;viuvo;1;954.0097947508027;Sênior;954.0097947508027
7623;32;M;solteiro;4;1346.180528288345;Adulto;1346.180528288345
7624;20;M;divorciado;1;1262.7336170741482;Jovem;1262.7336170741482
7625;92;F;viuvo;5;856.3125363310761;Sênior;856.3125363310761
7626;80;F;divorciado;1;624.4485129339392;Sênior;624.4485129339392
7627;101;F;casado;2;990.7987536019575;Sênior;990.7987536019575
7628;54;F;solteiro;;1105.0593646689022;Sênior;1105.0593646689022
7629;54;F;viuvo;0;950.5549965357507;Sênior;855.4994968821757
7630;90;F;casado;2;888.7494434680971;Sênior;888.7494434680971
7631;47;F;casado;6;1107.4824892252004;Sênior;1107.4824892252004
7632;82;M;viuvo;3;773.3627669077852;Sênior;773.3627669077852
7633;58;M;viuvo;2;867.1988100823515;Sênior;867.1988100823515
7634;94;F;casado;2;901.4734421767291;Sênior;901.4734421767291
7635;107;F;divorciado;1;971.5233995343531;Sênior;971.5233995343531
7636;66;M;solteiro;1;987.7269715822783;Sênior;987.7269715822783
7637;67;F;divorciado;5;1037.1651243139097;Sênior;1037.1651243139097
7638;38;M;casado;2;1249.04044048786;Adulto;1249.04044048786
7639;35;F;viuvo;2;1374.265037990328;Adulto;1374.265037990328
7640;46;F;divorciado;0;1566.179740241178;Sênior;1409.5617662170603
7641;38;M;casado;5;1179.2374168258234;Adulto;1179.2374168258234
7642;30;F;divorciado;4;1007.5098306323174;Jovem;1007.5098306323174
7643;19;F;casado;6;834.6483076271584;Jovem;834.6483076271584
7644;24;F;casado;0;1082.9235110599298;Jovem;1028.7773355069332
7645;81;F;viuvo;1;1051.5166463690077;Sênior;1051.5166463690077
7646;48;F;divorciado;;1200.6511221127842;Sênior;1200.6511221127842
7647;47;F;divorciado;6;981.873961133494;Sênior;981.873961133494
7648;45;F;viuvo;1;621.4019493460473;Adulto;621.4019493460473
7649;79;M;solteiro;7;1016.0467573669172;Sênior;1016.0467573669172
7650;60;M;solteiro;7;766.4584563642721;Sênior;766.4584563642721
7651;55;M;viuvo;0;982.6243881937403;Sênior;884.3619493743663
7652;43;M;casado;6;785.5808848116569;Adulto;785.5808848116569
7653;100;F;divorciado;1;1114.5777736232483;Sênior;1114.5777736232483
7654;18;F;solteiro;0;1331.1651095854163;Jovem;1264.6068541061454
7655;61;F;divorciado;;889.4355292294348;Sênior;889.4355292294348
7656;76;M;solteiro;1;775.0982342743873;Sênior;775.0982342743873
7657;106;M;divorciado;6;1264.2242956843238;Sênior;1264.2242956843238
7658;106;F;casado;4;909.791356553445;Sênior;909.791356553445
7659;36;M;casado;5;1112.6986662479521;Adulto;1112.6986662479521
7660;95;F;divorciado;0;858.2083728971629;Sênior;772.3875356074467
7661;62;F;solteiro;7;1548.2445605985727;Sênior;1548.2445605985727
7662;54;M;solteiro;0;901.9733264453914;Sênior;811.7759938008523
7663;91;M;casado;5;1062.6383151219975;Sênior;1062.6383151219975
7664;58;F;divorciado;0;1094.0632203954608;Sênior;984.6568983559148
7665;24;M;solteiro;3;1095.1664924932843;Jovem;1095.1664924932843
7666;81;F;solteiro;2;1193.2628207934683;Sênior;1193.2628207934683
7667;96;F;solteiro;2;728.3140624315542;Sênior;728.3140624315542
7668;53;M;solteiro;1;1096.56558434311;Sênior;1096.56558434311
7669;70;F;solteiro;3;1250.8025144437804;Sênior;1250.8025144437804
7670;90;M;divorciado;5;1129.7204509335074;Sênior;1129.7204509335074
7671;89;M;divorciado;3;729.0521943043962;Sênior;729.0521943043962
7672;73;M;divorciado;1;471.15095009109893;Sênior;471.15095009109893
7673;31;M;casado;5;1435.356933018357;Adulto;1435.356933018357
7674;71;F;divorciado;6;1383.5810763527734;Sênior;1383.5810763527734
7675;106;M;divorciado;5;846.5230442900046;Sênior;846.5230442900046
7676;68;F;viuvo;1;1185.2067372887996;Sênior;1185.2067372887996
7677;72;M;casado;;947.0115331825972;Sênior;947.0115331825972
7678;21;M;viuvo;0;692.4887109199395;Jovem;657.8642753739425
7679;71;M;solteiro;0;783.4443077817006;Sênior;705.0998770035305
7680;37;F;casado;3;941.5831750990639;Adulto;941.5831750990639
7681;95;M;solteiro;7;633.3792988127606;Sênior;633.3792988127606
7682;48;F;casado;0;1134.7625305387928;Sênior;1021.2862774849135
7683;102;M;divorciado;2;615.6651881624324;Sênior;615.6651881624324
7684;31;M;viuvo;5;930.6854153524705;Adulto;930.6854153524705
7685;93;F;casado;7;1264.249931221199;Sênior;1264.249931221199
7686;80;F;divorciado;4;1243.9079956761666;Sênior;1243.9079956761666
7687;92;F;solteiro;;1124.0370926117912;Sênior;1124.0370926117912
7688;81;F;viuvo;;1001.001264587702;Sênior;1001.001264587702
7689;38;M;casado;3;761.9242938290295;Adulto;761.9242938290295
7690;48;M;divorciado;7;1241.6134067469493;Sênior;1241.6134067469493
7691;73;F;casado;7;1147.3122530837672;Sênior;1147.3122530837672
7692;85;F;viuvo;6;1134.2750369622822;Sênior;1134.2750369622822
7693;27;F;viuvo;0;1213.5934995260268;Jovem;1152.9138245497254
7694;65;M;solteiro;1;1042.8387041373471;Sênior;1042.8387041373471
7695;55;M;solteiro;0;692.3817300309684;Sênior;623.1435570278716
7696;58;F;casado;3;821.5229608195598;Sênior;821.5229608195598
7697;97;M;solteiro;;963.5485550189061;Sênior;963.5485550189061
7698;58;F;viuvo;3;923.8436047981899;Sênior;923.8436047981899
7699;54;F;divorciado;3;1064.3305944091417;Sênior;1064.3305944091417
7700;57;F;solteiro;4;988.1364470162156;Sênior;988.1364470162156
7701;42;F;casado;1;719.7266514067551;Adulto;719.7266514067551
7702;86;M;divorciado;;899.6308832727595;Sênior;899.6308832727595
7703;39;F;casado;;753.1710392857726;Adulto;753.1710392857726
7704;34;F;solteiro;4;1192.6070206133747;Adulto;1192.6070206133747
7705;35;F;solteiro;3;1171.860313504456;Adulto;1171.860313504456
7706;76;F;divorciado;4;977.0732362963338;Sênior;977.0732362963338
7707;84;M;casado;4;1324.2983645519848;Sênior;1324.2983645519848
7708;74;M;divorciado;7;749.1201118948707;Sênior;749.1201118948707
7709;21;M;viuvo;3;903.133743138698;Jovem;903.133743138698
7710;28;F;solteiro;6;693.668987078237;Jovem;693.668987078237
7711;90;M;divorciado;3;964.8333405534444;Sênior;964.8333405534444
7712;82;F;divorciado;6;659.7120621132676;Sênior;659.7120621132676
7713;65;F;divorciado;5;1451.2081092732944;Sênior;1451.2081092732944
7714;88;F;casado;3;1049.7298069619449;Sênior;1049.7298069619449
7715;103;M;viuvo;;698.675741567637;Sênior;698.675741567637
7716;88;M;divorciado;3;975.0580531390195;Sênior;975.0580531390195
7717;97;F;viuvo;5;750.5594409406239;Sênior;750.5594409406239
7718;49;M;solteiro;7;1143.221151514652;Sênior;1143.221151514652
7719;41;M;divorciado;2;1142.3264513745698;Adulto;1142.3264513745698
7720;68;F;divorciado;5;1103.9023466947917;Sênior;1103.9023466947917
7721;51;F;viuvo;3;1169.7469043108756;Sênior;1169.7469043108756
7722;99;F;viuvo;6;886.8153246119604;Sênior;886.8153246119604
7723;73;F;casado;0;699.4229352102218;Sênior;629.4806416891996
7724;31;M;solteiro;3;812.8346120858845;Adulto;812.8346120858845
7725;79;F;viuvo;2;1094.3180488971002;Sênior;1094.3180488971002
7726;107;M;solteiro;0;914.0648697141662;Sênior;822.6583827427496
7727;59;F;casado;5;1388.2958809588645;Sênior;1388.2958809588645
7728;91;F;solteiro;6;801.5254578226354;Sênior;801.5254578226354
7729;92;F;solteiro;;1102.3374097853894;Sênior;1102.3374097853894
7730;85;M;viuvo;1;710.2366740290104;Sênior;710.2366740290104
7731;19;F;casado;2;942.8735363824754;Jovem;942.8735363824754
7732;101;F;divorciado;5;1181.8397911367626;Sênior;1181.8397911367626
7733;40;M;solteiro;1;778.1399699722289;Adulto;778.1399699722289
7734;41;F;solteiro;;911.3817460242976;Adulto;911.3817460242976
7735;95;M;viuvo;1;954.4035787725094;Sênior;954.4035787725094
7736;27;F;casado;0;1273.2571872728265;Jovem;1209.594327909185
7737;97;F;casado;1;1083.1106970051108;Sênior;1083.1106970051108
7738;73;M;solteiro;2;1219.0404828047863;Sênior;1219.0404828047863
7739;41;M;viuvo;;1037.4991810611878;Adulto;1037.4991810611878
7740;20;F;divorciado;;857.395970264302;Jovem;857.395970264302
7741;57;M;casado;2;779.8217135172126;Sênior;779.8217135172126
7742;31;M;divorciado;7;914.790873535036;Adulto;914.790873535036
7743;64;M;casado;4;1168.2610889734894;Sênior;1168.2610889734894
7744;76;M;divorciado;1;1084.6163182421528;Sênior;1084.6163182421528
7745;75;M;casado;3;1286.5587649569281;Sênior;1286.5587649569281
7746;20;M;divorciado;1;1325.8123536101061;Jovem;1325.8123536101061
7747;79;M;divorciado;6;736.279220315759;Sênior;736.279220315759
7748;44;M;divorciado;7;1156.565431870329;Adulto;1156.565431870329
7749;78;F;viuvo;;985.302088561494;Sênior;985.302088561494
7750;62;F;viuvo;5;1167.9248598631848;Sênior;1167.9248598631848
7751;32;F;divorciado;5;1129.566895740803;Adulto;1129.566895740803
7752;59;M;divorciado;6;1171.0272764399137;Sênior;1171.0272764399137
7753;107;M;casado;1;1067.0996314675006;Sênior;1067.0996314675006
7754;103;F;solteiro;6;900.8638110705377;Sênior;900.8638110705377
7755;28;M;viuvo;4;1034.1446361621531;Jovem;1034.1446361621531
7756;63;F;casado;1;972.8483083794936;Sênior;972.8483083794936
